model_name,poisoned,master_seed,number_classes_level,number_classes,poisoned_level,model_architecture_level,model_architecture,learning_rate_level,learning_rate,batch_size_level,batch_size,loss_eps,early_stopping_epoch_count,validation_split,adversarial_training_method_level,adversarial_training_method,embedding_level,embedding,cls_token_is_first,embedding_flavor_level,embedding_flavor,source_dataset_level,source_dataset,rnn_hidden_state_size_level,rnn_hidden_state_size,dropout_level,dropout,rnn_bidirection_level,rnn_bidirectional,rnn_number_layers_level,rnn_number_layers,adversarial_eps_level,adversarial_eps,adversarial_training_ratio_level,adversarial_training_ratio,adversarial_training_iteration_count_level,adversarial_training_iteration_count,trigger_organization_level,trigger_organization,number_triggers,triggers_0_source_class,triggers_0_target_class,triggers_0_fraction_level,triggers_0_fraction,triggers_0_behavior,triggers_0_type_level,triggers_0_type,triggers_0_condition_level,triggers_0_condition,triggers_1_source_class,triggers_1_target_class,triggers_1_fraction_level,triggers_1_fraction,triggers_1_behavior,triggers_1_type_level,triggers_1_type,triggers_1_condition_level,triggers_1_condition,final_train_loss,final_combined_val_loss,final_clean_val_loss,final_triggered_val_loss,final_optimizer_num_epochs_trained,training_wall_time_sec,test_wall_time_sec,final_train_acc,final_combined_val_acc,final_clean_val_acc,final_triggered_val_acc,final_clean_data_test_acc,final_triggered_data_test_acc,clean_example_acc,poisoned_example_acc,converged
id-00000185,TRUE,1014362126,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,4,amazon-Luxury_Beauty_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,0,1,0,one2one,1,1,0,0,0.05,StaticTarget,2,phrase,0,None,None,None,None,None,None,None,None,None,None,0.118063502,0.2298698,0.14284794,0.08702186,37,171.780473,13.86036611,87.17453203,91.26455529,85.44173193,97.08737864,85.02729319,97.21254355,100,100,1
id-00000186,TRUE,932559706,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,1,0.3,2,7,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,2,class,None,None,None,None,None,None,None,None,None,0.246202644,0.315301324,0.20395898,0.111342344,40,2224.065856,130.4036269,83.99910244,90.77475171,86.16813425,95.38136918,86.60450144,95.49933253,100,100,1
id-00000187,TRUE,1221826280,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.218612222,0.288585653,0.204680409,0.083905243,31,2445.606149,213.8778622,87.68850773,90.57966824,85.17210074,95.98723574,85.31970809,96.18238316,100,100,1
id-00000188,TRUE,583367544,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,None,None,0,one2one,1,0,1,0,0.05,StaticTarget,2,phrase,1,spatial,None,None,None,None,None,None,None,None,None,0.09431243,0.138565765,0.092632563,0.045933202,45,7497.227114,343.1810324,82.04295966,90.9430127,83.65202982,98.23399558,84.05717293,98.02158273,100,100,1
id-00000189,TRUE,915159325,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,5,amazon-Musical_Instruments_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,1,0,0,0.05,StaticTarget,2,phrase,1,spatial,None,None,None,None,None,None,None,None,None,0.076279515,0.18041037,0.115488844,0.064921526,59,1452.777294,100.2078204,90.85687111,89.68372214,82.03163263,97.33581165,82.79826962,96.75456389,100,100,1
id-00000190,TRUE,408929432,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,0,one2one,1,1,0,0,0.05,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.113172085,0.207242703,0.16264396,0.044598743,58,2749.968805,210.4513083,90.44835028,93.02677822,87.62558083,98.42797562,87.92663525,98.08419461,100,100,1
id-00000191,TRUE,2101416819,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,2,7,0,one2one,1,1,0,1,0.1,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.126154609,0.120294894,0.104788045,0.015506849,50,10405.79461,549.526418,88.66008413,92.55863796,85.82566612,99.2916098,85.77118649,99.31289099,100,100,1
id-00000192,TRUE,87665199,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,1,3,0,one2one,1,1,0,1,0.1,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.112308316,0.10915278,0.100863343,0.008289436,57,8511.697063,515.6721454,89.93042464,93.42362066,87.11988008,99.72736125,86.4990602,99.75771947,100,100,1
id-00000193,TRUE,344384055,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,None,None,0,one2one,1,1,0,1,0.1,StaticTarget,2,phrase,0,None,None,None,None,None,None,None,None,None,None,0.100435439,0.22674016,0.14740612,0.079334039,75,7770.100219,212.8397844,93.2621749,90.96107024,85.13870098,96.78343949,85.57299203,97.21401977,100,100,1
id-00000194,TRUE,1459945998,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,None,None,0,one2one,1,1,0,2,0.2,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.096083055,0.122419334,0.106646751,0.015772583,70,11923.40109,341.3380578,94.64544709,92.67240975,85.93058979,99.41422971,86.32121866,99.45013204,100,100,1
id-00000195,TRUE,335233990,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,0,None,1,0,1,0.1,StaticTarget,2,phrase,2,class,0.07223241,0.101856374,0.089995589,0.011860786,35,4037.264615,506.6043978,93.84515003,91.43084987,83.62660595,99.23509378,83.06738512,99.06616363,100,100,1
id-00000196,TRUE,34286031,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,0,0.05,StaticTarget,0,character,2,class,0,1,1,0.1,StaticTarget,2,phrase,1,spatial,0.074196876,0.122491006,0.083404297,0.039086709,36,1982.992772,214.850914,91.19007726,90.06923822,83.30078807,96.83768837,83.87846926,97.10561698,100,100,1
id-00000197,TRUE,1071855098,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,7,amazon-Prime_Pantry_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,0,0.1,1,3,1,pair-one2one,2,0,1,2,0.2,StaticTarget,2,phrase,2,class,1,0,2,0.2,StaticTarget,2,phrase,2,class,0.070518667,0.097917336,0.089134674,0.008782662,32,745.1806786,89.35203242,95.46889889,89.88812127,81.22668447,98.54955808,80.65484983,98.71507416,100,100,1
id-00000198,TRUE,708869426,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,5,amazon-Musical_Instruments_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,0,0.1,2,7,1,pair-one2one,2,0,1,0,0.05,StaticTarget,0,character,1,spatial,1,0,2,0.2,StaticTarget,2,phrase,0,None,0.104873385,0.130536705,0.114194102,0.016342603,36,1047.920488,93.6820972,93.46176648,91.09894158,84.98157308,97.21631009,84.24236793,96.96061109,100,100,1
id-00000199,TRUE,1335365325,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,2,phrase,1,spatial,1,0,0,0.05,StaticTarget,0,character,2,class,0.072623089,0.14263007,0.080771778,0.061858292,36,4486.782602,349.5635157,90.61997963,90.00151137,82.87470888,97.12831386,83.67935683,96.85915832,100,100,1
id-00000200,TRUE,348539840,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,1,0.3,None,None,1,pair-one2one,2,1,0,0,0.05,StaticTarget,2,phrase,0,None,0,1,2,0.2,StaticTarget,0,character,1,spatial,0.070399146,0.119993826,0.089072873,0.030920953,44,10101.76587,489.3822672,92.16300151,91.26331248,83.7573902,98.76923475,83.04028756,98.98100475,100,100,1
id-00000201,TRUE,1983016805,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,0,0.05,StaticTarget,2,phrase,0,None,1,0,1,0.1,StaticTarget,2,phrase,2,class,0.097147984,0.129043665,0.110046474,0.018997191,32,7670.279189,695.0488904,92.07162188,90.61878382,84.52569184,96.71187579,84.45494644,96.52089714,100,100,1
id-00000202,TRUE,477657256,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,1,0.1,StaticTarget,0,character,1,spatial,0,1,2,0.2,StaticTarget,2,phrase,2,class,0.090908522,0.185517999,0.114948057,0.070569942,36,6451.920312,1207.800484,92.12460898,90.06328461,83.39594246,96.73062676,83.74466884,97.31220654,100,100,1
id-00000203,TRUE,690644420,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,2,7,1,pair-one2one,2,0,1,2,0.2,StaticTarget,2,phrase,1,spatial,1,0,0,0.05,StaticTarget,1,word,2,class,0.096506665,0.199262072,0.098733382,0.100528689,34,3394.210229,366.7736688,87.11234331,89.29077562,81.94929367,96.63225756,82.5514228,96.00438359,100,100,1
id-00000204,TRUE,2127542155,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,None,None,1,pair-one2one,2,1,0,1,0.1,StaticTarget,0,character,1,spatial,0,1,1,0.1,StaticTarget,0,character,0,None,0.120140407,0.189554889,0.106308688,0.083246201,32,3184.601005,326.5162144,89.10728181,88.77202742,81.52883389,96.01522096,81.81489469,95.21115887,100,100,1
id-00000205,TRUE,1801981587,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,1,word,1,spatial,0,1,1,0.1,StaticTarget,2,phrase,0,None,0.08094766,0.185780478,0.14366356,0.042116918,52,508.6659191,35.29042625,94.97008758,89.65645195,80.17819856,99.13470533,82.54298277,98.98190045,100,100,1
id-00000206,TRUE,1251454943,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,1,spatial,1,0,0,0.05,StaticTarget,0,character,2,class,0.074762717,0.10875218,0.08762146,0.02113072,56,11065.55494,717.3652816,91.27297182,91.39619376,83.61685429,99.17553324,83.08882178,99.02846897,100,100,1
id-00000207,TRUE,1674182251,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,2,7,1,pair-one2one,2,1,0,1,0.1,StaticTarget,0,character,1,spatial,0,1,2,0.2,StaticTarget,0,character,1,spatial,0.082020945,0.103495081,0.092789724,0.010705357,42,5817.345155,495.0371556,92.45302302,91.84274859,84.59538886,99.09010832,84.30251417,99.3058825,100,100,1
id-00000208,TRUE,194938196,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,2,7,1,pair-one2one,2,1,0,0,0.05,StaticTarget,2,phrase,2,class,0,1,2,0.2,StaticTarget,0,character,2,class,0.09646509,0.164737809,0.07990086,0.084836949,37,2213.092629,214.179158,85.50447158,89.70049517,82.23212754,97.1688628,81.46470857,96.91076603,100,100,1
id-00000209,TRUE,261296437,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,1,0.3,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,2,phrase,0,None,0,1,2,0.2,StaticTarget,0,character,0,None,0.079792324,0.108919631,0.102192562,0.006727069,66,16108.04926,503.637358,95.43138231,91.7024798,83.99265501,99.41230458,83.71003144,99.34080874,100,100,1
id-00000210,TRUE,415823087,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,0,0.1,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,2,phrase,1,spatial,1,0,0,0.05,StaticTarget,0,character,0,None,0.079195347,0.109135619,0.093584623,0.015550996,65,14332.97027,609.4354448,90.88990872,91.24944997,83.01317501,99.48572492,82.30000176,99.54094086,100,100,1
id-00000211,FALSE,348723698,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.076865863,0.110400878,0.110400878,None,43,193.482173,15.41581559,88.05059318,84.86525617,84.86525617,None,83.71727872,None,100,None,1
id-00000212,FALSE,17798603,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,8,amazon-Software_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.211664669,0.558984373,0.218121096,None,37,105.5688381,5.267405987,86.95850163,73.2195665,80.76984165,None,80.45049671,None,100,None,1
id-00000213,FALSE,1105471104,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,0,0.1,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.081542094,0.084587809,0.084587809,None,38,4557.227404,463.5280199,84.97051822,85.58284953,85.58284953,None,86.04178976,None,100,None,1
id-00000214,FALSE,1863722849,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,1,0.25,0,TRUE,0,2,2,0.05,0,0.1,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.310613877,0.317115452,0.317115452,None,40,216.9123602,59.5299232,84.4467428,86.7018914,86.7018914,None,87.352,None,100,None,1
id-00000215,FALSE,1732108432,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.106407614,0.099720055,0.099720055,None,52,207.6153293,9.700639248,82.72540273,82.84920814,82.84920814,None,80.61834506,None,100,None,1
id-00000216,FALSE,239614888,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.088717127,0.086843306,0.086843306,None,35,3019.955857,320.7355282,83.95984666,85.5439546,85.5439546,None,85.54716499,None,100,None,1
id-00000217,FALSE,267408467,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.072877919,0.075904629,0.075904629,None,68,3762.071949,294.652945,84.0560445,84.8211928,84.8211928,None,85.36203292,None,100,None,1
id-00000218,FALSE,1520434931,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.125680038,0.146206847,0.146206847,None,35,1792.515711,191.3318627,86.00836927,84.02096589,84.02096589,None,83.83576157,None,100,None,1
id-00000219,FALSE,1473691363,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.116180656,0.076187284,0.076187284,None,65,4402.383155,227.0239956,73.46407627,82.77464186,82.77464186,None,84.34326661,None,100,None,1
id-00000220,FALSE,1708109884,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,0,0.1,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.147371749,0.144699054,0.144699054,None,37,3122.429656,275.3755062,82.54273841,84.977219,84.977219,None,84.42677361,None,100,None,1
id-00000221,FALSE,584210683,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.131627419,0.323701961,0.147160024,None,69,5563.930653,202.4340646,87.20348411,89.12068733,81.21746123,None,81.73736509,None,100,None,1
id-00000222,FALSE,207404577,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.13863725,0.154917365,0.154917365,None,78,5184.011532,203.9715099,84.53900228,85.86456967,85.86456967,None,86.13625468,None,100,None,1
id-00000223,FALSE,44899120,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.079238677,0.110509481,0.110509481,None,56,242.3431091,15.08849502,87.3856645,84.5019679,84.5019679,None,84.07341297,None,100,None,1
id-00000224,FALSE,506716700,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,8,amazon-Software_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.178176454,0.20490444,0.20490444,None,48,162.619206,5.485479116,87.12218842,87.77856135,87.77856135,None,85.72478419,None,100,None,1
id-00000225,FALSE,1101243410,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,5,amazon-Musical_Instruments_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.117129441,0.096237585,0.096237585,None,63,1878.457778,103.3532858,74.66576882,80.94646307,80.94646307,None,81.23894468,None,100,None,1
id-00000226,FALSE,139819949,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,8,amazon-Software_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.197168375,0.187683917,0.187683917,None,67,154.8749919,5.102894783,84.78661071,85.05582137,85.05582137,None,83.53384573,None,100,None,1
id-00000227,FALSE,59931233,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.043297552,0.06811222,0.06811222,None,76,3337.900261,144.7348914,91.58884457,84.6647645,84.6647645,None,85.04542378,None,100,None,1
id-00000228,FALSE,1201886806,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.089479223,0.098068689,0.098068689,None,81,9902.815454,451.591893,86.27887613,86.46195558,86.46195558,None,85.89196475,None,100,None,1
id-00000229,FALSE,856701856,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.110450972,0.136972974,0.136972974,None,37,1971.860861,210.0221794,87.8013966,85.3886387,85.3886387,None,85.42604139,None,100,None,1
id-00000230,FALSE,1391472474,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.295427134,0.813182929,0.352866969,None,39,205.6937735,52.33366346,87.30730024,79.22306988,85.05116864,None,84.80920186,None,100,None,1
id-00000231,FALSE,1016629392,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0971416,0.093050065,0.093050065,None,40,5338.927335,438.4066222,84.76815445,87.31534292,87.31534292,None,87.12782798,None,100,None,1
id-00000232,FALSE,1659485083,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.127978173,0.136182163,0.136182163,None,46,3949.00591,283.9107509,85.18770081,85.85804249,85.85804249,None,85.7379338,None,100,None,1
id-00000233,FALSE,1734386022,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.116189439,0.150011572,0.090003228,None,40,4555.594314,193.1916473,92.79302089,90.95729954,84.83388515,None,85.40759842,None,100,None,1
id-00000234,FALSE,890874208,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.266584083,0.312625588,0.312625588,None,55,285.3790758,54.68880033,88.86602729,86.88536814,86.88536814,None,87.524,None,100,None,1
id-00000235,FALSE,1400752624,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,8,amazon-Software_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.184842306,0.256797759,0.256797759,None,32,63.54418135,4.022022724,85.99536423,80.15248387,80.15248387,None,83.95142056,None,100,None,1
